frame,mode,state,level,enemyCount,normalBulletCount,orbitBulletCount,queryCount,nearbyCandidateCount,bruteForceCandidateCount,candidateReductionPercent,spatialBuildMilliseconds,collisionMilliseconds,separationMilliseconds
512,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
513,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
514,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
515,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
516,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
517,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
518,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
519,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
520,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
521,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
522,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
523,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
524,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
525,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
526,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
527,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
528,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
529,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
530,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
531,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
532,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
533,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
534,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
535,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
536,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
537,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
538,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
539,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
540,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
541,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
542,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
543,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
544,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
545,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
546,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
547,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
548,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
549,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
550,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
551,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
552,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
553,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
554,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
555,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
556,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
557,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
558,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
559,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
560,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
561,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
562,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
563,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
564,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
565,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
566,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
567,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
568,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
569,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
570,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
571,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
572,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
573,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
574,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
575,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
576,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
577,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
578,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
579,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
580,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
581,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
582,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
583,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
584,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
585,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
586,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
587,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
588,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
589,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
590,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
591,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
592,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
593,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
594,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
595,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
596,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
597,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
598,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
599,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
600,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
601,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
602,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
603,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
604,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
605,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
606,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
607,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
608,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
609,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
610,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
611,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
612,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
613,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
614,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
615,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
616,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
617,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
618,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
619,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
620,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
621,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
622,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
623,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
624,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
625,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
626,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
627,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
628,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
629,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
630,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
631,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
632,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
633,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
634,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
635,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
636,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
637,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
638,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
639,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
640,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
641,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
642,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
643,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
644,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
645,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
646,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
647,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
648,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
649,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
650,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
651,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
652,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
653,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
654,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
655,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
656,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
657,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
658,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
659,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
660,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
661,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
662,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
663,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
664,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
665,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
666,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
667,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
668,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
669,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
670,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
671,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
672,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
673,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
674,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
675,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
676,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
677,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
678,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
679,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
680,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
681,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
682,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
683,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
684,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
685,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
686,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
687,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
688,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
689,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
690,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
691,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
692,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
693,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
694,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
695,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
696,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
697,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
698,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
699,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
700,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
701,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
702,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
703,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
704,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
705,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
706,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
707,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
708,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
709,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
710,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
711,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
712,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
713,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
714,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
715,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
716,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
717,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
718,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
719,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
720,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
721,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
722,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
723,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
724,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
725,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
726,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
727,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
728,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
729,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
730,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
731,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
732,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
733,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
734,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
735,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
736,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
737,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
738,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
739,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
740,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
741,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
742,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
743,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
744,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
745,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
746,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
747,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
748,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
749,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
750,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
751,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
752,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
753,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
754,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
755,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
756,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
757,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
758,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
759,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
760,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
761,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
762,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
763,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
764,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
765,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
766,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
767,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
768,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
769,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
770,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
771,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
772,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
773,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
774,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
775,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
776,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
777,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
778,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
779,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
780,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
781,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
782,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
783,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
784,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
785,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
786,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
787,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
788,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
789,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
790,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
791,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
792,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
793,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
794,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
795,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
796,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
797,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
798,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
799,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
800,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
801,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
802,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
803,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
804,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
805,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
806,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
807,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
808,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
809,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
810,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
811,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
812,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
813,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
814,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
815,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
816,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
817,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
818,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
819,brute_force,scene_stress,0,52,0,0,53,2756,2756,0,0.0004,0.0081,0.356
